date,temp,usage
2024-07-19,23.173333333333,9.55
2024-07-20,19.583333333333,11.31
2024-07-21,18.286041666667,8.22
2024-07-22,18.506875,8.94
2024-07-23,18.72,10.68
2024-07-24,18.346875,10.03
2024-07-25,17.592291666667,9.15
2024-07-26,17.304791666667,8.13
2024-07-27,16.798958333333,12.66
2024-07-28,18.682708333333,10.47
2024-07-29,20.791875,11.28
2024-07-30,22.116041666667,9.3
2024-07-31,22.047083333333,9.67
2024-08-01,21.369166666667,4.47
2024-08-02,20.840625,3.9
2024-08-03,19.12625,4.01
2024-08-04,17.019375,3.96
2024-08-05,19.221489361702,4.1
2024-08-06,18.254166666667,3.59
2024-08-07,16.413125,3.8
2024-08-08,17.326875,9.855
2024-08-09,19.691666666667,7.217
2024-08-10,18.499375,4.537
2024-08-11,20.634583333333,4.696
2024-08-12,23.480833333333,6.273
2024-08-13,19.355416666667,10.499
2024-08-14,18.779166666667,7.071
2024-08-15,18.067083333333,7.532
2024-08-16,17.78625,6.916
2024-08-17,16.321041666667,4.69
2024-08-18,17.295416666667,8.232
2024-08-19,15.642916666667,10.877
2024-08-20,17.76,8.905
2024-08-21,15.667916666667,8.486
2024-08-22,17.636875,12.037
2024-08-23,17.927083333333,7.355
2024-08-24,14.239777777778,4.397
2024-08-25,16.65,3.372
2024-08-26,17.53,3.362
2024-08-27,20.408787878788,3.409
2024-08-28,20.008541666667,3.34
2024-08-29,16.3675,3.551
2024-08-30,16.068541666667,3.296
2024-08-31,15.738541666667,3.311
2024-09-01,20.4025,3.31
2024-09-02,19.163333333333,6.8
2024-09-03,16.559583333333,15.27
2024-09-04,14.680416666667,8.75
2024-09-05,16.064117647059,12.59
2024-09-06,19.737291666667,5.76
2024-09-07,18.444166666667,8.64
2024-09-08,16.671041666667,7.43
2024-09-09,13.9625,10.53
2024-09-10,12.880625,14.65
2024-09-11,9.739375,9.7
2024-09-12,8.911458333333,16.12
2024-09-13,9.502291666667,11.32
2024-09-14,12.781041666667,10.3
2024-09-15,13.5,10.18
2024-09-16,14.172553191489,10.34
2024-09-17,13.752083333333,12.64
2024-09-18,16.733333333333,12.19
2024-09-19,17.181458333333,7.56
2024-09-20,17.258333333333,7.85
2024-09-21,17.505833333333,8.77
2024-09-22,16.302708333333,5.66
2024-09-23,15.0625,14.56
2024-09-24,13.1575,7.24
2024-09-25,12.002083333333,15.09
2024-09-26,13.313541666667,9.07
2024-09-27,9.678958333333,11.11
2024-09-28,9.348125,17.68
2024-09-29,9.836041666667,13.12
2024-09-30,12.805833333333,12.7
2024-10-01,11.791666666667,17.91
2024-10-02,12.645208333333,13.16
2024-10-03,10.493333333333,14.99
2024-10-04,9.908958333333,12.97
2024-10-05,10.816458333333,12.65
2024-10-06,12.524375,7.44
2024-10-07,13.75125,7.95
2024-10-08,13.525833333333,13.04
2024-10-09,12.929375,13.34
2024-10-10,8.303958333333,17.57
2024-10-11,6.391875,23.01
2024-10-12,9.6375,17.85
2024-10-13,7.320416666667,17.89
2024-10-14,8.83,14.69
2024-10-15,12.7725,12.75
2024-10-16,16.295106382979,11.44
2024-10-17,14.110212765957,12.34
2024-10-18,11.502291666667,10.8
2024-10-19,13.087291666667,17.14
2024-10-20,13.542916666667,9.71
2024-10-21,11.823333333333,14.98
2024-10-22,11.32,14.12
2024-10-23,12.167916666667,18.08
2024-10-24,12.205833333333,10.8
2024-10-25,13.116041666667,9.27
2024-10-26,10.640416666667,16.89
2024-10-27,10.345306122449,15.05
2024-10-28,12.172258064516,15.97
2024-10-29,13.212083333333,10.57
2024-10-30,10.642708333333,16.44
2024-10-31,9.218541666667,15.09
2024-11-01,10.05125,13.63
2024-11-02,11.776875,11.35
2024-11-03,11.126041666667,16.83
2024-11-04,10.259375,20.4
2024-11-05,9.623958333333,12.97
2024-11-06,9.118958333333,20.97
2024-11-07,9.679166666667,13.3
2024-11-08,8.390416666667,17.12
2024-11-09,6.952083333333,18.19
2024-11-10,8.779583333333,18.66
2024-11-11,8.292083333333,20.28
2024-11-12,8.112291666667,21.01
2024-11-13,7.835744680851,23.81
2024-11-14,9.695,15.55
2024-11-15,7.163125,18.21
2024-11-16,8.362916666667,27.96
2024-11-17,7.365,20.41
2024-11-18,5.784791666667,25.47
2024-11-19,1.884255319149,33.64
2024-11-20,0.628125,36.7
2024-11-21,0.025833333333,43.77
2024-11-22,2.594166666667,24.88
2024-11-23,8.285208333,20.91
2024-11-24,14.251489361702,11.84
2024-11-25,8.778541666667,18.94
2024-11-26,5.428125,23.59
2024-11-27,4.181458333333,23.37
2024-11-28,1.54875,39.29
2024-11-29,6.446666666667,19.849
2024-11-30,11.852916666667,15.473
2024-12-01,11.763541666667,13.178
2024-12-02,8.287916666667,22.325
2024-12-03,4.470833333333,29.529
2024-12-04,5.673404255319,27.659
2024-12-05,11.311666666667,19.124
2024-12-06,7.431458333333,19.381
2024-12-07,7.275416666667,32.473
2024-12-08,6.383125,23.584
2024-12-09,6.546041666667,30.175
2024-12-10,6.083404255319,24.91
2024-12-11,5.608541666667,26.382
2024-12-12,5.771041666667,23.588
2024-12-13,5.167916666667,27.745
2024-12-14,5.647291666667,26.176
2024-12-15,9.657083333333,17.773
2024-12-16,9.603958333333,20.853
2024-12-17,7.83875,21.03
2024-12-18,12.098333333333,13.815
2024-12-19,5.230416666667,25.945
2024-12-20,8.285208333,31.19
2024-12-21,6.383125,21.76
2024-12-22,6.546041667,28.01
2024-12-23,6.083404255,14.14
2024-12-24,5.608541667,3.79
2024-12-25,5.771041667,4.45
2024-12-26,5.167916667,10.48
2024-12-27,5.647291667,13.8
2024-12-28,9.657083333,11.55
2024-12-29,9.603958333,11.92
2024-12-30,7.404166667,9.92
2024-12-31,9.68,7.31
2025-01-01,8.189375,8.43
2025-01-02,1.220833333,20.08
2025-01-03,0.3385416667,19.93
2025-01-04,0.6552083333,19.51
2025-01-05,6.529583333,27.74
2025-01-06,5.516666667,32.13
2025-01-07,1.72125,37.35
2025-01-08,-0.1633333333,39.6
2025-01-09,0.1241666667,42.97
2025-01-10,-2.036666667,42.52
2025-01-11,-1.656666667,47.69
2025-01-12,0.9283333333,32.61
2025-01-13,3.64893617,30.91
2025-01-14,6.635625,28.39
2025-01-15,7.629166667,21.62
2025-01-16,5.005416667,24.59
2025-01-17,4.391276596,25.9
2025-01-18,1.323529412,35.7
2025-01-19,1.786875,31.19
2025-01-20,2.724375,26.57
2025-01-21,3.158541667,27.03
2025-01-22,2.56875,27.06
2025-01-23,4.371875,32.08
2025-01-24,8.018125,21.72
2025-01-25,3.621458333,28.52
2025-01-26,4.510625,27.76
2025-01-27,6.563125,23.68
2025-01-28,7.602291667,16.81
2025-01-29,5.317083333,22.03
2025-01-30,3.370208333,23.9
2025-01-31,5.103673469,29.94
2025-02-01,4.493958333,28.7
2025-02-02,2.88625,34.74
2025-02-03,4.679583333,23.68
2025-02-04,7.45625,25.69
2025-02-05,4.479375,22.5
2025-02-06,1.645625,33.89
2025-02-07,2.747083333,32.77
2025-02-08,3.376875,28.59
2025-02-09,4.075208333,34.07
2025-02-10,3.372083333,30.81
2025-02-11,3.157916667,29.52
2025-02-12,3.67875,25.91
2025-02-13,3.061914894,33.13
2025-02-14,2.514791667,29.12
2025-02-15,2.979583333,27.91
2025-02-16,2.088958333,31.38
2025-02-17,0.4735416667,35.75
2025-02-18,1.232291667,33.93
2025-02-19,4.340208333,32.81
2025-02-20,11.48354167,17.05
2025-02-21,12.97916667,11.42
2025-02-22,9.826458333,19.83
2025-02-23,8.923333333,22.34
2025-02-24,9.526041667,21.97
2025-02-25,7.407708333,22.65
2025-02-26,4.73875,19.81
2025-02-27,5.509375,27.9
2025-02-28,2.965208333,25.12
2025-03-01,3.821875,23.12
2025-03-02,4.256458333,31.18
2025-03-03,4.890833333,25.24
